episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,timesteps_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_steps_trained_this_iter,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
nan,nan,nan,nan,0,4,234496,1024,234496,False,0,229,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-13,1648132933,2.580465316772461,630.2465116977692,58096,AORUS,192.168.1.21,630.2465116977692,234496,229,[],[],2822.957,362.74,0.648,1580077.734,586.263,1746.658,1.361,234496,234496,234496,1024,234496,5.5,23.7,0.6750000000000002,0.0003,42.6398773342371,-0.006275507039390504,42.63510921597481,0.9555461998097599,0.01718678940233076,0.5578719479963183,0.0010000000000000005
nan,nan,nan,nan,0,4,235520,1024,235520,False,0,230,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-15,1648132935,2.649874687194824,632.896386384964,58096,AORUS,192.168.1.21,632.896386384964,235520,230,[],[],2820.81,363.016,0.649,1576597.642,594.774,1721.661,1.328,235520,235520,235520,1024,235520,5.1,23.7,0.6750000000000002,0.0003,38.04649764299393,-0.017408247105777264,38.052066847682,0.9631576505489647,0.01835231045697583,0.5486288592219353,0.0010000000000000005
nan,nan,nan,nan,0,4,236544,1024,236544,False,0,231,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-18,1648132938,2.6203954219818115,635.5167818069458,58096,AORUS,192.168.1.21,635.5167818069458,236544,231,[],[],2832.005,361.581,0.645,1586791.036,600.989,1703.86,1.297,236544,236544,236544,1024,236544,5.4,23.7,0.6750000000000002,0.0003,43.63074520230293,-0.00727536910562776,43.628030478954315,0.9542916426435113,0.015608563982823398,0.5459909248165786,0.0010000000000000005
nan,nan,nan,nan,0,4,237568,1024,237568,False,0,232,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-21,1648132941,2.599961042404175,638.11674284935,58096,AORUS,192.168.1.21,638.11674284935,237568,232,[],[],2838.746,360.723,0.646,1584391.064,594.736,1721.773,1.271,237568,237568,237568,1024,237568,6.65,23.7,0.6750000000000002,0.0003,32.847475595772266,-0.008920249150833115,32.846939504146576,0.9668364059180021,0.014804701651883079,0.5366540029644966,0.0010000000000000005
nan,nan,nan,nan,0,4,238592,1024,238592,False,0,233,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-23,1648132943,2.603670835494995,640.720413684845,58096,AORUS,192.168.1.21,640.720413684845,238592,233,[],[],2833.29,361.417,0.656,1560274.384,599.64,1707.69,1.238,238592,238592,238592,1024,238592,7.766666666666666,23.833333333333332,0.6750000000000002,0.0003,33.93358659744263,-0.020464837296458427,33.94504904747009,0.9688379755243659,0.014098471828788447,0.5139286092016846,0.0010000000000000005
nan,nan,nan,nan,0,4,239616,1024,239616,False,0,234,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-26,1648132946,2.5973265171051025,643.3177402019501,58096,AORUS,192.168.1.21,643.3177402019501,239616,234,[],[],2838.972,360.694,0.662,1546955.516,589.024,1738.469,1.213,239616,239616,239616,1024,239616,7.800000000000001,23.8,0.6750000000000002,0.0003,32.17426094412804,-0.014780619894736446,32.18058571219444,0.966546319425106,0.013258587158816485,0.4937318933662027,0.0010000000000000005
nan,nan,nan,nan,0,4,240640,1024,240640,False,0,235,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-29,1648132949,2.6750059127807617,645.9927461147308,58096,AORUS,192.168.1.21,645.9927461147308,240640,235,[],[],2828.69,362.005,0.695,1472846.369,598.725,1710.301,1.178,240640,240640,240640,1024,240640,9.05,23.75,0.6750000000000002,0.0003,28.046412095427513,-0.01768186711706221,28.05704726278782,0.9710639044642448,0.011137786617382517,0.4711469803005457,0.0010000000000000005
nan,nan,nan,nan,0,4,241664,1024,241664,False,0,236,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-31,1648132951,2.595888614654541,648.5886347293854,58096,AORUS,192.168.1.21,648.5886347293854,241664,236,[],[],2624.865,390.115,0.675,1517978.121,598.531,1710.855,1.177,241664,241664,241664,1024,241664,9.2,23.75,0.6750000000000002,0.0003,30.438563138246536,-0.020287659848690964,30.451655074954033,0.9685239191167057,0.011324029092065757,0.44853030471131206,0.0010000000000000005
nan,nan,nan,nan,0,4,242688,1024,242688,False,0,237,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-34,1648132954,2.564117193222046,651.1527519226074,58096,AORUS,192.168.1.21,651.1527519226074,242688,237,[],[],2624.818,390.122,0.675,1516423.859,597.212,1714.634,1.187,242688,242688,242688,1024,242688,6.7,23.8,0.6750000000000002,0.0003,31.68652930855751,-0.018391315505141392,31.69524398446083,0.9696882637217641,0.01506455904745988,0.4916299288161099,0.0010000000000000005
nan,nan,nan,nan,0,4,243712,1024,243712,False,0,238,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-36,1648132956,2.5629727840423584,653.7157247066498,58096,AORUS,192.168.1.21,653.7157247066498,243712,238,[],[],2623.561,390.309,0.708,1446311.724,592.009,1729.704,1.224,243712,243712,243712,1024,243712,6.275,23.8,0.6750000000000002,0.0003,29.0252450928092,-0.014233781010261737,29.033175595104694,0.971389489248395,0.010097081469666591,0.5121885193511844,0.0010000000000000005
nan,nan,nan,nan,0,4,244736,1024,244736,False,0,239,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-39,1648132959,2.647954225540161,656.3636789321899,58096,AORUS,192.168.1.21,656.3636789321899,244736,239,[],[],2618.592,391.05,0.711,1440007.811,598.953,1709.649,1.188,244736,244736,244736,1024,244736,5.725,23.65,0.6750000000000002,0.0003,31.458982810378075,-0.015703675104305148,31.467723101377487,0.9678078899160028,0.01110057995333591,0.5296342298388481,0.0010000000000000005
nan,nan,nan,nan,0,4,245760,1024,245760,False,0,240,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-42,1648132962,2.5783307552337646,658.9420096874237,58096,AORUS,192.168.1.21,658.9420096874237,245760,240,[],[],2625.699,389.991,0.718,1425573.319,591.629,1730.815,1.181,245760,245760,245760,1024,245760,5.166666666666667,23.633333333333336,0.6750000000000002,0.0003,26.00685426592827,-0.020813180599361658,26.02259400486946,0.9730214248411357,0.008288105575957416,0.5210548932664096,0.0010000000000000005
nan,nan,nan,nan,0,4,246784,1024,246784,False,0,241,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-46,1648132966,4.741117477416992,663.6831271648407,58096,AORUS,192.168.1.21,663.6831271648407,246784,241,[],[],2829.82,361.86,0.723,1416826.317,589.734,1736.375,1.152,246784,246784,246784,1024,246784,8.314285714285715,23.67142857142857,0.6750000000000002,0.0003,31.428390562534332,-0.017688817606540397,31.439153358340263,0.967470841947943,0.01099784949929043,0.49755463702604175,0.0010000000000000005
nan,nan,nan,nan,0,4,247808,1024,247808,False,0,242,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-49,1648132969,2.5911178588867188,666.2742450237274,58096,AORUS,192.168.1.21,666.2742450237274,247808,242,[],[],2827.384,362.172,0.714,1434524.815,589.567,1736.867,1.153,247808,247808,247808,1024,247808,9.899999999999999,23.775,0.6750000000000002,0.0003,31.640362069010735,-0.01782388039282523,31.650211557745934,0.9669590839184821,0.012493564612668706,0.45862366119399667,0.0010000000000000005
nan,nan,nan,nan,0,4,248832,1024,248832,False,0,243,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-51,1648132971,2.5877459049224854,668.8619909286499,58096,AORUS,192.168.1.21,668.8619909286499,248832,243,[],[],2827.106,362.208,0.718,1426236.068,587.924,1741.722,1.144,248832,248832,248832,1024,248832,6.525,23.8,0.6750000000000002,0.0003,33.03580488264561,-0.014797315991017967,33.04220339655876,0.9663181682117283,0.013288256493979134,0.5704895055387169,0.0010000000000000005
nan,nan,nan,nan,0,4,249856,1024,249856,False,0,244,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-54,1648132974,2.601846933364868,671.4638378620148,58096,AORUS,192.168.1.21,671.4638378620148,249856,244,[],[],2825.684,362.39,0.724,1414493.247,588.322,1740.544,1.138,249856,249856,249856,1024,249856,6.666666666666667,23.8,0.6750000000000002,0.0003,40.936910539865494,-0.009671992622315884,40.9352088868618,0.9573992514051497,0.017537445633934112,0.4643920031376183,0.0010000000000000005
nan,nan,nan,nan,0,4,250880,1024,250880,False,0,245,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-57,1648132977,2.61380672454834,674.0776445865631,58096,AORUS,192.168.1.21,674.0776445865631,250880,245,[],[],2825.376,362.43,0.696,1471937.796,582.741,1757.214,1.142,250880,250880,250880,1024,250880,6.525,23.725,0.6750000000000002,0.0003,31.787805274128914,-0.011484691858640872,31.788461059331894,0.9673785455524921,0.016780447942437604,0.4977261458989233,0.0010000000000000005
nan,nan,nan,nan,0,4,251904,1024,251904,False,0,246,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-42-59,1648132979,2.5817513465881348,676.6593959331512,58096,AORUS,192.168.1.21,676.6593959331512,251904,246,[],[],2819.926,363.13,0.704,1454491.278,581.454,1761.102,1.136,251904,251904,251904,1024,251904,6.425,23.7,0.6750000000000002,0.0003,45.192104905843735,-0.018917516455985606,45.20163597166538,0.9575992026366293,0.01464768895675661,0.5004992673639208,0.0010000000000000005
nan,nan,nan,nan,0,4,252928,1024,252928,False,0,247,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-02,1648132982,2.5901894569396973,679.2495853900909,58096,AORUS,192.168.1.21,679.2495853900909,252928,247,[],[],2818.525,363.311,0.721,1420575.278,584.191,1752.85,1.122,252928,252928,252928,1024,252928,7.55,23.625,0.6750000000000002,0.0003,35.10123723745346,-0.015313603245886043,35.10758928954601,0.9618466170504689,0.014005736607941799,0.4926981176249683,0.0010000000000000005
nan,nan,nan,nan,0,4,253952,1024,253952,False,0,248,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-05,1648132985,2.6324708461761475,681.8820562362671,58096,AORUS,192.168.1.21,681.8820562362671,253952,248,[],[],2822.401,362.812,0.707,1448018.373,590.614,1733.789,1.126,253952,253952,253952,1024,253952,6.233333333333333,23.7,0.6750000000000002,0.0003,36.61341141164303,-0.015728797035990283,36.620118126273155,0.9620535420253873,0.014042992481790861,0.456736181396991,0.0010000000000000005
nan,nan,nan,nan,0,4,254976,1024,254976,False,0,249,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-07,1648132987,2.5861947536468506,684.4682509899139,58096,AORUS,192.168.1.21,684.4682509899139,254976,249,[],[],2829.143,361.947,0.699,1465809.118,584.063,1753.236,1.114,254976,254976,254976,1024,254976,6.924999999999999,23.7,0.6750000000000002,0.0003,36.380615189671516,-0.01809254556428641,36.39254009723663,0.965191621799022,0.009850132441897846,0.48100067023187876,0.0010000000000000005
nan,nan,nan,nan,0,4,256000,1024,256000,False,0,250,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-10,1648132990,2.6357648372650146,687.104015827179,58096,AORUS,192.168.1.21,687.104015827179,256000,250,[],[],2822.108,362.849,0.699,1465709.073,590.282,1734.763,1.116,256000,256000,256000,1024,256000,9.475,23.775,0.6750000000000002,0.0003,37.34471999108791,-0.01838368410244584,37.3549769371748,0.9594373730942607,0.012756637672282523,0.48388298181816936,0.0010000000000000005
nan,nan,nan,nan,0,4,257024,1024,257024,False,0,251,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-12,1648132992,2.574633836746216,689.6786496639252,58096,AORUS,192.168.1.21,689.6786496639252,257024,251,[],[],2614.183,391.709,0.697,1468113.928,587.879,1741.854,1.119,257024,257024,257024,1024,257024,6.725,23.8,0.6750000000000002,0.0003,30.088455364108086,-0.021032154094427824,30.101521775126457,0.9678074792027473,0.012453019498707614,0.4399278527125716,0.0010000000000000005
nan,nan,nan,nan,0,4,258048,1024,258048,False,0,252,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-15,1648132995,2.5782434940338135,692.256893157959,58096,AORUS,192.168.1.21,692.256893157959,258048,252,[],[],2611.813,392.065,0.704,1455575.726,586.236,1746.738,1.116,258048,258048,258048,1024,258048,5.8,23.8,0.6750000000000002,0.0003,26.064542829990387,-0.015936203970341012,26.073444321751595,0.9729084447026253,0.011155817758663034,0.49548525735735893,0.0010000000000000005
nan,nan,nan,nan,0,4,259072,1024,259072,False,0,253,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-18,1648132998,2.5881433486938477,694.8450365066528,58096,AORUS,192.168.1.21,694.8450365066528,259072,253,[],[],2610.464,392.267,0.707,1447481.564,586.28,1746.605,1.114,259072,259072,259072,1024,259072,6.199999999999999,23.725,0.6750000000000002,0.0003,30.99935372173786,-0.014742181519977748,31.00637874007225,0.9695514147169888,0.01206118086520312,0.42462787812110037,0.0010000000000000005
nan,nan,nan,nan,0,4,260096,1024,260096,False,0,254,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-20,1648133000,2.584252119064331,697.4292886257172,58096,AORUS,192.168.1.21,697.4292886257172,260096,254,[],[],2610.217,392.305,0.721,1420199.489,584.754,1751.164,1.1,260096,260096,260096,1024,260096,6.55,23.7,0.6750000000000002,0.0003,23.68538925051689,-0.023550632875412703,23.70196906477213,0.9761063572950661,0.011002211464983924,0.4555804638657719,0.0010000000000000005
nan,nan,nan,nan,0,4,261120,1024,261120,False,0,255,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-23,1648133003,2.593928098678589,700.0232167243958,58096,AORUS,192.168.1.21,700.0232167243958,261120,255,[],[],2608.217,392.605,0.736,1391803.784,583.114,1756.09,1.103,261120,261120,261120,1024,261120,7.633333333333334,23.7,0.6750000000000002,0.0003,27.25883600860834,-0.020268798019969836,27.271893315017223,0.970358720049262,0.01126776053388312,0.3938677659025416,0.0010000000000000005
nan,nan,nan,nan,0,4,262144,1024,262144,False,0,256,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-28,1648133008,4.722110986709595,704.7453277111053,58096,AORUS,192.168.1.21,704.7453277111053,262144,256,[],[],2819.928,363.13,0.757,1353598.265,583.626,1754.549,1.101,262144,262144,262144,1024,262144,10.585714285714287,23.814285714285717,0.6750000000000002,0.0003,25.996224775910378,-0.022293142887065187,26.012437999248505,0.9740356900729239,0.00964627818939362,0.4314154072199017,0.0010000000000000005
nan,nan,nan,nan,0,4,263168,1024,263168,False,0,257,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-30,1648133010,2.616896390914917,707.3622241020203,58096,AORUS,192.168.1.21,707.3622241020203,263168,257,[],[],2821.255,362.959,0.739,1385339.256,585.431,1749.139,1.1,263168,263168,263168,1024,263168,8.225,23.9,0.6750000000000002,0.0003,26.057282403111458,-0.020618662441847846,26.069674745202065,0.9719278984703124,0.012810784490284277,0.42121885740198195,0.0010000000000000005
nan,nan,nan,nan,0,4,264192,1024,264192,False,0,258,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-33,1648133013,2.5495009422302246,709.9117250442505,58096,AORUS,192.168.1.21,709.9117250442505,264192,258,[],[],2822.019,362.861,0.756,1355007.507,577.504,1773.147,1.061,264192,264192,264192,1024,264192,7.3,23.8,0.6750000000000002,0.0003,25.39802562445402,-0.024170341930584982,25.412315472960472,0.9728385363705456,0.01522996234416496,0.39965649833902717,0.0010000000000000005
nan,nan,nan,nan,0,4,265216,1024,265216,False,0,259,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-35,1648133015,2.5713562965393066,712.4830813407898,58096,AORUS,192.168.1.21,712.4830813407898,265216,259,[],[],2814.113,363.88,0.754,1357577.297,575.939,1777.967,1.063,265216,265216,265216,1024,265216,5.699999999999999,23.8,0.6750000000000002,0.0003,24.943528175354004,-0.013841717329341918,24.947664469480515,0.9737902018241584,0.015015685654361732,0.43039111979305744,0.0010000000000000005
nan,nan,nan,nan,0,4,266240,1024,266240,False,0,260,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-38,1648133018,2.5827298164367676,715.0658111572266,58096,AORUS,192.168.1.21,715.0658111572266,266240,260,[],[],2812.276,364.118,0.751,1363222.02,570.945,1793.518,1.055,266240,266240,266240,1024,266240,7.5,23.8,0.6750000000000002,0.0003,28.321801729500294,-0.014390373806236312,28.321644976735115,0.9708171645179391,0.02208775388862705,0.3621073018293828,0.0010000000000000005
nan,nan,nan,nan,0,4,267264,1024,267264,False,0,261,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-40,1648133020,2.5930123329162598,717.6588234901428,58096,AORUS,192.168.1.21,717.6588234901428,267264,261,[],[],2808.353,364.626,0.75,1365258.685,571.829,1790.744,1.057,267264,267264,267264,1024,267264,7.300000000000001,23.775000000000002,1.0124999999999997,0.0003,32.34405140578747,-0.005274492141325027,32.32866083085537,0.968487941659987,0.020749736293510068,0.34408609673846513,0.0010000000000000005
nan,nan,nan,nan,0,4,268288,1024,268288,False,0,262,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-43,1648133023,2.5811688899993896,720.2399923801422,58096,AORUS,192.168.1.21,720.2399923801422,268288,262,[],[],2809.791,364.44,0.77,1329670.071,571.563,1791.58,1.056,268288,268288,268288,1024,268288,6.733333333333333,23.7,1.5187500000000005,0.0003,29.369529351592064,-0.01792995393043384,29.369541615247726,0.9679251755587757,0.012003366889985045,0.3126826487714425,0.0010000000000000005
nan,nan,nan,nan,0,4,269312,1024,269312,False,0,263,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-46,1648133026,2.5836284160614014,722.8236207962036,58096,AORUS,192.168.1.21,722.8236207962036,269312,263,[],[],2808.966,364.547,0.748,1369263.014,571.827,1790.752,1.059,269312,269312,269312,1024,269312,6.375,23.7,1.5187500000000005,0.0003,30.294679820537567,-0.012205484628793783,30.289757922291756,0.9679296766407788,0.011479414646601072,0.30707294680178165,0.0010000000000000005
nan,nan,nan,nan,0,4,270336,1024,270336,False,0,264,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-48,1648133028,2.5726735591888428,725.3962943553925,58096,AORUS,192.168.1.21,725.3962943553925,270336,264,[],[],2807.997,364.673,0.743,1378447.685,571.83,1790.744,1.115,270336,270336,270336,1024,270336,5.675000000000001,23.7,1.5187500000000005,0.0003,33.24354067444801,-0.017820828943513334,33.247750990092754,0.9643222908489406,0.009163536993583198,0.30681903660297394,0.0010000000000000005
nan,nan,nan,nan,0,4,271360,1024,271360,False,0,265,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-51,1648133031,2.635063409805298,728.0313577651978,58096,AORUS,192.168.1.21,728.0313577651978,271360,265,[],[],2808.027,364.669,0.721,1419401.598,576.406,1776.525,1.109,271360,271360,271360,1024,271360,9.233333333333333,23.8,1.5187500000000005,0.0003,28.987741336226463,-0.017849487689090893,28.99171621352434,0.9733093269169331,0.009346510238174463,0.3202062656637281,0.0010000000000000005
nan,nan,nan,nan,0,4,272384,1024,272384,False,0,266,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-54,1648133034,2.61627459526062,730.6476323604584,58096,AORUS,192.168.1.21,730.6476323604584,272384,266,[],[],2599.104,393.982,0.681,1504366.829,578.77,1769.269,1.142,272384,272384,272384,1024,272384,6.300000000000001,23.725,1.5187500000000005,0.0003,33.07421000301838,-0.010178785072639585,33.07032151520252,0.9636264010332525,0.009496920824858535,0.3562308130785823,0.0010000000000000005
nan,nan,nan,nan,0,4,273408,1024,273408,False,0,267,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-56,1648133036,2.554537296295166,733.2021696567535,58096,AORUS,192.168.1.21,733.2021696567535,273408,267,[],[],2601.207,393.663,0.681,1502629.988,572.615,1788.286,1.183,273408,273408,273408,1024,273408,5.825,23.7,1.5187500000000005,0.0003,34.068599954247475,-0.01159756415290758,34.068385779857635,0.9626810112968087,0.007989696337972724,0.3231133979279548,0.0010000000000000005
nan,nan,nan,nan,0,4,274432,1024,274432,False,0,268,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-43-59,1648133039,2.616297960281372,735.8184676170349,58096,AORUS,192.168.1.21,735.8184676170349,274432,268,[],[],2595.609,394.512,0.665,1540408.613,579.012,1768.529,1.192,274432,274432,274432,1024,274432,5.375,23.7,1.5187500000000005,0.0003,29.484739668667316,-0.020529027009615675,29.496129043400288,0.9720731019042432,0.00625739494307734,0.3636873969808221,0.0010000000000000005
nan,nan,nan,nan,0,4,275456,1024,275456,False,0,269,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-44-01,1648133041,2.6018917560577393,738.4203593730927,58096,AORUS,192.168.1.21,738.4203593730927,275456,269,[],[],2602.131,393.524,0.687,1490118.064,581.83,1759.963,1.232,275456,275456,275456,1024,275456,6.433333333333334,23.7,1.5187500000000005,0.0003,27.54026583582163,-0.020493729767622426,27.55143565684557,0.9726006472483277,0.006376324583470991,0.359935428481549,0.0010000000000000005
nan,nan,nan,nan,0,4,276480,1024,276480,False,0,270,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-44-04,1648133044,2.559396266937256,740.9797556400299,58096,AORUS,192.168.1.21,740.9797556400299,276480,270,[],[],2605.319,393.042,0.7,1462614.438,579.183,1768.009,1.268,276480,276480,276480,1024,276480,7.225,23.7,1.5187500000000005,0.0003,30.032112032175064,-0.020093607090529986,30.043568029999733,0.9716150686144829,0.005904814443056534,0.33017394854687154,0.0010000000000000005
nan,nan,nan,nan,0,4,277504,1024,277504,False,0,271,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-44-09,1648133049,4.75436806678772,745.7341237068176,58096,AORUS,192.168.1.21,745.7341237068176,277504,271,[],[],2816.856,363.526,0.859,1191391.76,581.041,1762.353,1.262,277504,277504,277504,1024,277504,6.328571428571429,23.699999999999996,1.5187500000000005,0.0003,24.295046031475067,-0.018261348392115906,24.30389879643917,0.9745245529338717,0.006416496068709685,0.3363171530654654,0.0010000000000000005
nan,nan,nan,nan,0,4,278528,1024,278528,False,0,272,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-44-11,1648133051,2.584246873855591,748.3183705806732,58096,AORUS,192.168.1.21,748.3183705806732,278528,272,[],[],2819.521,363.182,0.864,1185374.464,580.764,1763.196,1.261,278528,278528,278528,1024,278528,6.550000000000001,23.7,1.5187500000000005,0.0003,27.34132580459118,-0.019779657799517736,27.350588098168373,0.9716246039606631,0.007147266591346124,0.33732936973683536,0.0010000000000000005
nan,nan,nan,nan,0,4,279552,1024,279552,False,0,273,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-44-14,1648133054,2.594904899597168,750.9132754802704,58096,AORUS,192.168.1.21,750.9132754802704,279552,273,[],[],2819.218,363.221,0.883,1159423.198,581.772,1760.141,1.253,279552,279552,279552,1024,279552,6.933333333333334,23.7,1.5187500000000005,0.0003,24.514381289482117,-0.01631915438338183,24.517701782286167,0.9760921685956419,0.008778124985838076,0.33289743831846863,0.0010000000000000005
nan,nan,nan,nan,0,4,280576,1024,280576,False,0,274,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-44-16,1648133056,2.5822155475616455,753.495491027832,58096,AORUS,192.168.1.21,753.495491027832,280576,274,[],[],2821.652,362.908,0.868,1180098.172,581.524,1760.891,1.209,280576,280576,280576,1024,280576,5.800000000000001,23.7,1.5187500000000005,0.0003,24.96171333640814,-0.01720423687947914,24.96612274646759,0.9759347829967737,0.008673712243762566,0.3784057351294905,0.0010000000000000005
nan,nan,nan,nan,0,4,281600,1024,281600,False,0,275,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-44-19,1648133059,2.603172540664673,756.0986635684967,58096,AORUS,192.168.1.21,756.0986635684967,281600,275,[],[],2822.391,362.813,0.895,1144104.234,577.092,1774.413,1.21,281600,281600,281600,1024,281600,5.95,23.7,1.5187500000000005,0.0003,25.29534762352705,-0.016768217203207314,25.296844139695168,0.974202785640955,0.010309880268323468,0.3863234429154545,0.0010000000000000005
nan,nan,nan,nan,0,4,282624,1024,282624,False,0,276,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-44-22,1648133062,2.585519552230835,758.6841831207275,58096,AORUS,192.168.1.21,758.6841831207275,282624,276,[],[],2818.047,363.372,0.9,1137619.139,574.316,1782.991,1.21,282624,282624,282624,1024,282624,6.166666666666667,23.7,1.5187500000000005,0.0003,66.20584059506655,-0.02143045063712634,66.20994833111763,0.9431027425453067,0.011665717429423239,0.3950059413909912,0.0010000000000000005
nan,nan,nan,nan,0,4,283648,1024,283648,False,0,277,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-44-24,1648133064,2.6236987113952637,761.3078818321228,58096,AORUS,192.168.1.21,761.3078818321228,283648,277,[],[],2814.55,363.824,0.897,1141610.573,582.092,1759.173,1.17,283648,283648,283648,1024,283648,6.125,23.7,1.5187500000000005,0.0003,35.37083666026592,-0.023120290439692326,35.37898798286915,0.9625867893919349,0.010095100884427666,0.36292548128403723,0.0010000000000000005
nan,nan,nan,nan,0,4,284672,1024,284672,False,0,278,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-44-27,1648133067,2.596008777618408,763.9038906097412,58096,AORUS,192.168.1.21,763.9038906097412,284672,278,[],[],2822.021,362.861,0.88,1163474.819,580.082,1765.266,1.206,284672,284672,284672,1024,284672,5.9,23.7,1.5187500000000005,0.0003,50.61014346778393,-0.019581830594688654,50.61709436774254,0.9554830100387335,0.008535354023479158,0.33165864914190024,0.0010000000000000005
nan,nan,nan,nan,0,4,285696,1024,285696,False,0,279,1bc91_00000,c31372bf29e54789ae5c5d697c2afa5a,2022-03-24_15-44-30,1648133070,2.575286388397217,766.4791769981384,58096,AORUS,192.168.1.21,766.4791769981384,285696,279,[],[],2820.407,363.068,0.862,1187800.353,577.22,1774.022,1.169,285696,285696,285696,1024,285696,5.8,23.7,1.5187500000000005,0.0003,27.28452406078577,-0.019788640493061393,27.29137834906578,0.9730242821387947,0.008735935669392347,0.33371059328783303,0.0010000000000000005
